Unnamed: 0,property_type,sector,society,price,price_per_sqft,built_up_area,bedRoom,bathroom,balcony,floorNum,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
2022,flat,sector 93,spaze privvy the address,1.25,5699.95,2105.0,4,4,3,16.0,Relatively New,0,0,0,0,0,1,0,"28.4153° N, 76.9326° E",28.4153,76.9326
2023,flat,sector 65,emaar mgf emerald floors premier,2.35,14242.42,1493.0,3,3,3,2.0,Relatively New,1,1,0,0,0,2,168,"28.4030° N, 77.0690° E",28.403,77.069
2025,house,sector 56,independent,4.0,26613.44,1503.0,4,4,3+,2.0,Relatively New,0,0,0,0,0,2,24,"28.4245° N, 77.0991° E",28.4245,77.0991
2026,house,sector 2,ansal api spanish court,2.9,18625.56,1557.0,4,4,3,2.0,Relatively New,0,0,1,0,0,2,49,"28.5095° N, 77.0320° E",28.5095,77.032
2027,flat,sector 74,m3m skywalk,1.6,11379.8,1272.0,2,2,2,28.0,New Property,0,0,0,0,0,1,15,"28.4158° N, 77.0118° E",28.4158,77.0118
2028,flat,sector 91,tarc maceo,1.5,6465.52,1786.0,3,4,3+,3.0,Relatively New,1,1,0,0,0,1,112,"28.4014° N, 76.9225° E",28.4014,76.9225
2029,flat,sector 56,kiran residency,1.5,6648.94,2250.0,3,5,3+,4.0,Moderately Old,1,0,0,1,0,2,134,"28.4245° N, 77.0991° E",28.4245,77.0991
2031,house,sector 4,not applicable,0.4,9259.26,432.0,1,1,1,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
2032,flat,sector 68,pareena mi casa,1.1,8835.34,1127.0,2,2,3,11.0,New Property,0,0,0,0,0,1,95,"28.3853° N, 77.0484° E",28.3853,77.0484
2033,flat,sector 89,smart world gems,1.25,8784.26,1288.0,3,3,3,2.0,Under Construction,0,0,0,1,0,1,12,"28.4253° N, 76.9439° E",28.4253,76.9439
2034,house,sector 4,independent,0.7,6647.67,117.0,3,3,0,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
2035,flat,sector 61,smart world orchard,1.5,12500.0,1333.0,2,2,2,2.0,Under Construction,1,0,0,0,0,1,49,"28.4050° N, 77.0963° E",28.405,77.0963
2036,house,sector 14,independent,6.4,20317.46,3150.0,6,6,3+,3.0,Old Property,0,0,0,0,1,1,35,"28.4711° N, 77.0454° E",28.4711,77.0454
2037,house,sector 2,independent,19.5,27083.33,7200.0,8,9,3+,2.0,New Property,1,1,0,1,0,1,122,"28.5095° N, 77.0320° E",28.5095,77.032
2038,flat,sector 85,godrej air,1.05,10606.06,97.0,2,2,1,15.0,Under Construction,0,0,0,0,0,1,45,"28.4042° N, 76.9513° E",28.4042,76.9513
2039,flat,sector 81,dlf the ultima,3.46,12047.35,2599.0,4,4,3+,10.0,New Property,0,1,0,0,0,0,161,"28.3867° N, 76.9485° E",28.3867,76.9485
2040,flat,sector 83,vatika emilia floors,0.6,5714.29,990.0,2,2,2,1.0,Relatively New,0,0,0,0,0,2,167,"28.3986° N, 76.9647° E",28.3986,76.9647
2041,flat,sector 67,m3m merlin,3.39,14376.59,2100.0,3,4,3,14.0,Relatively New,0,1,0,0,0,2,26,"28.3859° N, 77.0608° E",28.3859,77.0608
2042,flat,sector 106,paras dews,1.42,6029.72,2131.0,4,6,3+,11.0,Relatively New,0,1,0,0,0,1,143,"28.5007° N, 77.0003° E",28.5007,77.0003
2043,house,sector 43,independent,7.85,29074.07,2700.0,9,9,3+,3.0,Relatively New,1,1,0,1,1,0,49,"28.4629° N, 77.0772° E",28.4629,77.0772
2044,flat,sector 67,m3m merlin,3.5,14583.33,2225.0,3,4,3,17.0,Relatively New,0,1,1,0,0,2,167,"28.3859° N, 77.0608° E",28.3859,77.0608
2045,flat,sector 88a,adani aangan arcade,0.45,7188.5,695.0,2,2,1,8.0,New Property,0,0,0,0,0,1,14,"28.4347° N, 76.9557° E",28.4347,76.9557
2046,flat,sector 104,puri emerald bay,2.45,10000.0,2131.0,3,4,3+,14.0,Relatively New,0,1,0,0,0,2,56,"28.4788° N, 76.9960° E",28.4788,76.996
2047,flat,sector 37d,signature global city,1.1,8800.0,1389.0,3,3,3,1.0,Under Construction,0,0,0,0,0,1,16,"28.4478° N, 76.9703° E",28.4478,76.9703
2048,flat,sector 78,umang monsoon breeze,1.2,6493.51,2045.0,3,3,2,8.0,Moderately Old,0,0,0,1,0,0,8,"28.3733° N, 76.9729° E",28.3733,76.9729
2049,house,sector 45,independent,7.35,29696.97,2475.0,6,4,3+,3.0,Old Property,1,1,1,1,0,2,61,"28.4466° N, 77.0660° E",28.4466,77.066
2050,flat,sector 33,godrej,0.95,6859.21,1253.0,2,2,3+,3.0,Under Construction,0,0,0,0,0,1,0,"28.4420° N, 77.0207° E",28.442,77.0207
2051,flat,sector 109,ats kocoon,1.75,10028.65,1550.0,3,3,3,10.0,Relatively New,0,0,0,1,0,2,49,"28.5073° N, 77.0089° E",28.5073,77.0089
2053,flat,sector 85,ss the leaf,1.18,10727.27,1700.0,2,2,3,9.0,Relatively New,1,0,0,0,0,2,150,"28.4042° N, 76.9513° E",28.4042,76.9513
2054,flat,sector 108,raheja vedaanta,0.7,4521.96,1548.0,2,2,3,1.0,Relatively New,0,0,0,0,0,1,0,"28.5134° N, 76.9830° E",28.5134,76.983
2055,flat,sector 81,bestech park view ananda,0.95,6985.29,1260.0,2,2,2,14.0,Relatively New,0,0,0,0,0,2,165,"28.3867° N, 76.9485° E",28.3867,76.9485
2056,house,sector 57,independent,6.25,23496.24,2660.0,9,9,3+,3.0,New Property,0,1,0,0,0,2,61,"28.4232° N, 77.0752° E",28.4232,77.0752
2059,flat,sector 86,pyramid urban homes 2,0.5,9615.38,578.0,2,2,1,10.0,Relatively New,0,0,0,0,0,1,15,"28.3986° N, 76.9384° E",28.3986,76.9384
2060,flat,sector 95,signature the roselia,0.45,7908.61,632.0,2,2,2,2.0,New Property,0,0,0,0,0,2,31,"28.4172° N, 76.9081° E",28.4172,76.9081
2061,flat,sector 99a,pareena coban residences,1.35,6760.14,1807.0,3,5,3,6.0,New Property,0,1,0,0,1,1,60,"28.4561° N, 76.9542° E",28.4561,76.9542
2062,house,sector 4,independent,0.47,3517.96,1350.0,3,4,0,3.0,Moderately Old,0,0,0,0,0,1,0,"28.4738° N, 77.0107° E",28.4738,77.0107
2063,house,sector 109,international city by sobha phase 2,8.75,24305.56,3600.0,5,5,3+,3.0,New Property,1,1,1,1,0,2,153,"28.5073° N, 77.0089° E",28.5073,77.0089
2064,flat,sector 56,meditech apartment,2.45,8166.67,2900.0,4,4,3+,1.0,Relatively New,0,0,0,0,1,2,118,"28.4245° N, 77.0991° E",28.4245,77.0991
2065,house,sector 63a,aindependentt raj estates,8.5,27139.21,3132.0,6,6,3+,3.0,Under Construction,0,0,1,1,0,1,29,"28.3923° N, 77.0888° E",28.3923,77.0888
2066,flat,sector 37d,bptp terra,1.17,8297.87,1276.0,2,2,2,0.0,Relatively New,0,0,0,0,0,1,107,"28.4478° N, 76.9703° E",28.4478,76.9703
2067,flat,sector 108,raheja vedas,2.15,4133.82,4600.0,3,4,3+,12.0,Relatively New,1,0,0,0,0,1,0,"28.5134° N, 76.9830° E",28.5134,76.983
2068,flat,sector 28,dlf regency park,2.25,14516.13,1700.0,3,3,2,16.0,Old Property,0,1,0,0,0,1,89,"28.4728° N, 77.0865° E",28.4728,77.0865
2070,flat,sector 108,sobha city,2.9,14478.28,2003.0,3,4,2,11.0,Relatively New,0,0,0,0,0,1,108,"28.5134° N, 76.9830° E",28.5134,76.983
2071,flat,sector 61,smart world orchard,2.6,14722.54,1766.0,3,3,2,2.0,New Property,0,0,0,0,0,1,47,"28.4050° N, 77.0963° E",28.405,77.0963
2072,flat,sector 82a,dlf the primus,2.6,11438.63,2273.0,4,4,3+,2.0,Relatively New,0,0,0,0,1,1,38,"28.3858° N, 76.9686° E",28.3858,76.9686
2073,flat,sector 67,ireo victory valley,2.99,11832.21,2200.0,3,3,3,4.0,Relatively New,0,1,0,0,0,2,37,"28.3859° N, 77.0608° E",28.3859,77.0608
2074,flat,sector 61,smart world orchard,1.7,15178.57,1244.0,2,2,2,4.0,Under Construction,1,0,0,0,0,1,127,"28.4050° N, 77.0963° E",28.405,77.0963
2075,flat,sector 37d,signature global the millennia,0.6,9230.77,625.0,2,2,3,7.0,New Property,0,0,0,0,0,1,35,"28.4478° N, 76.9703° E",28.4478,76.9703
2076,house,sector 11,independent,2.5,17857.14,1850.0,5,4,3,1.0,Old Property,0,0,1,0,0,1,0,"28.4531° N, 77.0202° E",28.4531,77.0202
2077,house,sector 43,independent,2.15,13030.3,1650.0,1,1,0,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4629° N, 77.0772° E",28.4629,77.0772
2078,flat,gwal pahari,paras quartier,5.9,11028.04,5350.0,4,4,3+,0.0,Moderately Old,0,0,0,0,0,1,63,"28.4484° N, 77.0210° E",28.4484,77.021
2079,flat,sector 37d,bptp terra,1.65,7530.81,2091.0,4,3,3+,6.0,Relatively New,0,0,0,0,0,2,149,"28.4478° N, 76.9703° E",28.4478,76.9703
2080,flat,sector 43,dlf royalton tower,6.2,20687.35,2712.0,4,4,3+,9.0,Moderately Old,0,1,0,0,0,1,7,"28.4629° N, 77.0772° E",28.4629,77.0772
2081,flat,sector 65,emaar mgf emerald floors premier,2.25,13636.36,1493.0,3,3,3+,3.0,Relatively New,1,1,0,0,0,1,152,"28.4030° N, 77.0690° E",28.403,77.069
2082,flat,sector 77,emaar palm heights,1.79,8839.51,1600.0,3,3,3,1.0,New Property,0,1,0,0,0,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
2083,flat,sector 81,bestech spa signature,4.4,12571.43,3700.0,4,4,3+,6.0,New Property,1,1,0,1,1,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2084,flat,sector 99a,laxmi apartment sector 99a gurgaon,0.3,4615.38,600.0,2,2,1,4.0,New Property,0,0,0,0,0,1,44,"28.4561° N, 76.9542° E",28.4561,76.9542
2085,flat,sector 78,raheja revanta,0.99,6099.82,1467.0,2,2,3,14.0,Under Construction,0,0,0,0,1,1,39,"28.3733° N, 76.9729° E",28.3733,76.9729
2086,flat,sector 74,m3m skywalk,1.52,13345.04,1250.0,2,2,3,6.0,Relatively New,0,0,1,0,0,1,174,"28.4158° N, 77.0118° E",28.4158,77.0118
2087,flat,sector 68,pareena mi casa,1.0,8163.27,1361.0,2,2,2,16.0,New Property,0,1,0,0,0,1,65,"28.3853° N, 77.0484° E",28.3853,77.0484
2088,flat,sector 81,bestech park view grand spa,2.3,8646.62,2280.0,3,4,3+,7.0,Relatively New,0,1,0,0,0,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2089,flat,sector 65,m3m latitude,4.6,26790.91,1717.0,3,3,3,7.0,New Property,1,1,1,1,0,1,115,"28.4030° N, 77.0690° E",28.403,77.069
2090,house,sector 26,independent,4.6,12198.36,3771.0,4,4,3+,2.0,Old Property,0,0,0,0,0,1,28,"28.4757° N, 77.1032° E",28.4757,77.1032
2091,flat,sector 82a,dlf the primus,2.95,11451.86,2110.0,4,5,3+,10.0,Relatively New,0,1,0,0,0,0,174,"28.3858° N, 76.9686° E",28.3858,76.9686
2092,house,sector 7,independent,1.35,4545.45,330.0,4,5,0,3.0,Old Property,0,0,0,0,0,1,0,"28.4644° N, 77.0143° E",28.4644,77.0143
2093,flat,sector 92,bestech park view sanskruti,1.55,7769.42,1805.0,3,4,3,8.0,Relatively New,0,1,0,0,0,1,49,"28.4079° N, 76.9153° E",28.4079,76.9153
2094,house,sector 43,ansal sushant lok plots,11.5,17692.31,9000.0,7,8,3+,3.0,Old Property,0,1,1,1,0,2,31,"28.4629° N, 77.0772° E",28.4629,77.0772
2096,flat,sector 37d,bptp terra,1.75,7987.22,2100.0,4,4,3,7.0,Relatively New,0,0,0,0,1,2,120,"28.4478° N, 76.9703° E",28.4478,76.9703
2097,flat,sector 67,bestech park view spa next,2.85,12127.66,2127.0,4,4,3+,5.0,Moderately Old,0,1,0,1,0,2,149,"28.3859° N, 77.0608° E",28.3859,77.0608
2098,flat,manesar,sbr apartment,0.68,4456.09,1526.0,3,3,3,2.0,Moderately Old,0,0,0,0,0,1,0,"28.3515° N, 76.9428° E",28.3515,76.9428
2099,flat,sector 95,rof ananda,0.32,5734.77,610.0,2,2,1,10.0,Relatively New,0,0,0,1,0,2,50,"28.4172° N, 76.9081° E",28.4172,76.9081
2101,flat,sector 37c,ild greens,0.9,5614.47,1500.0,3,3,3,0.0,Under Construction,0,0,0,0,0,1,66,"28.4515° N, 76.9882° E",28.4515,76.9882
2102,flat,sector 95,ramsons kshitij,0.17,544.0,3569.0,1,1,1,12.0,Relatively New,0,0,0,0,0,1,56,"28.4172° N, 76.9081° E",28.4172,76.9081
2103,flat,sector 65,m3m golfestate,5.0,18518.52,2800.0,3,3,3+,28.0,Relatively New,0,1,0,1,0,2,165,"28.4030° N, 77.0690° E",28.403,77.069
2104,flat,sector 88b,vatika xpressions,0.92,7360.0,1300.0,2,2,2,3.0,Relatively New,0,0,0,1,0,1,174,"28.4446° N, 76.9542° E",28.4446,76.9542
2105,flat,sector 50,the close north,2.35,11767.65,1950.0,3,3,3+,8.0,Moderately Old,0,0,0,0,0,2,165,"28.4178° N, 77.0628° E",28.4178,77.0628
2107,flat,sector 108,sobha city,3.75,14940.24,2120.0,3,3,2,16.0,New Property,0,1,0,0,0,1,77,"28.5134° N, 76.9830° E",28.5134,76.983
2108,house,sector 69,independent,0.8,10484.93,763.0,1,1,0,1.0,New Property,0,0,0,0,0,1,0,"28.3966° N, 77.0341° E",28.3966,77.0341
2109,flat,sector 84,antriksh heights,0.85,5555.56,1222.0,2,2,3,10.0,New Property,1,0,0,0,1,1,24,"28.3979° N, 76.9736° E",28.3979,76.9736
2110,flat,sector 79,mapsko mount ville,1.2,8053.69,1154.0,3,3,3+,24.0,Relatively New,0,0,0,0,0,2,135,"28.3624° N, 76.9787° E",28.3624,76.9787
2111,flat,sector 65,m3m golfestate,6.15,18287.24,3027.0,3,3,3,23.0,Moderately Old,1,1,0,0,0,2,60,"28.4030° N, 77.0690° E",28.403,77.069
2112,flat,sector 60,ireo skyon,3.8,13571.43,2791.0,4,5,3,15.0,Moderately Old,0,1,0,0,0,2,145,"28.4003° N, 77.0975° E",28.4003,77.0975
2113,house,sector 43,independent,27.5,24366.47,11286.0,6,7,3+,3.0,Relatively New,1,1,0,1,1,2,42,"28.4629° N, 77.0772° E",28.4629,77.0772
2114,house,sector 25,independent,4.45,32962.96,1350.0,4,3,3+,2.0,Moderately Old,0,0,1,0,0,1,79,"28.4844° N, 77.0860° E",28.4844,77.086
2115,flat,sector 83,sapphire eighty three,0.4,8547.01,520.0,1,1,1,6.0,Relatively New,0,0,0,0,0,0,52,"28.3986° N, 76.9647° E",28.3986,76.9647
2116,flat,sector 85,ss the leaf,1.05,6161.97,1512.0,2,2,3+,7.0,Relatively New,0,0,1,0,0,1,144,"28.4042° N, 76.9513° E",28.4042,76.9513
2117,flat,sector 70,tulip orange,1.0,10309.28,1078.0,3,2,2,3.0,Moderately Old,0,0,0,0,0,1,58,"28.3968° N, 77.0233° E",28.3968,77.0233
2118,house,sector 7,independent,8.0,22222.22,3600.0,4,5,3+,1.0,Old Property,1,1,0,1,0,1,31,"28.4644° N, 77.0143° E",28.4644,77.0143
2119,flat,sector 90,green court,0.4,6389.78,575.0,2,2,1,8.0,New Property,0,0,0,0,0,1,20,"28.4085° N, 76.9369° E",28.4085,76.9369
2120,flat,sector 85,ss the leaf,1.85,6578.95,2545.0,4,5,3+,1.0,Relatively New,0,0,0,0,0,1,95,"28.4042° N, 76.9513° E",28.4042,76.9513
2121,flat,sector 63a,birla navya,3.7,15416.67,2667.0,3,3,3+,1.0,Under Construction,0,0,0,0,0,1,72,"28.3923° N, 77.0888° E",28.3923,77.0888
2122,flat,sector 25,dlf beverly park,8.0,15384.62,5778.0,5,5,3+,2.0,Old Property,1,1,0,1,1,0,26,"28.4844° N, 77.0860° E",28.4844,77.086
2123,flat,sector 81,dlf the ultima,2.35,11174.51,1550.0,3,3,3+,14.0,Relatively New,1,1,0,1,1,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
2124,flat,sector 108,sobha city,2.5,14611.34,1480.0,3,3,2,19.0,New Property,0,0,0,0,0,1,166,"28.5134° N, 76.9830° E",28.5134,76.983
2125,flat,sector 95,siddhartha apartment,1.1,4327.3,2824.0,4,3,3,9.0,Relatively New,0,1,0,0,1,1,22,"28.4172° N, 76.9081° E",28.4172,76.9081
2126,flat,sector 54,dlf park place,4.85,30180.46,1607.0,3,4,3+,6.0,Moderately Old,0,1,0,0,0,0,158,"28.4348° N, 77.1089° E",28.4348,77.1089
2127,flat,sector 103,indiabulls centrum park,2.14,7443.48,2718.0,4,6,3+,7.0,Relatively New,0,1,0,0,0,1,142,"28.4949° N, 76.9845° E",28.4949,76.9845
2128,flat,sector 85,orris carnation residency,0.72,4881.36,1350.0,3,3,2,9.0,Moderately Old,0,0,0,0,1,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
2129,flat,sector 43,dlf the icon,5.25,20388.35,2570.0,4,4,3,9.0,Old Property,0,1,0,1,1,1,135,"28.4629° N, 77.0772° E",28.4629,77.0772
2130,flat,sector 99,assotech blith,1.6,6666.67,2400.0,3,4,0,15.0,New Property,0,0,0,0,0,1,51,"28.4640° N, 76.9614° E",28.464,76.9614
2131,flat,sector 102,conscient heritage max,1.82,9009.9,1757.0,3,4,3+,12.0,Relatively New,0,1,0,0,0,1,101,"28.4750° N, 76.9715° E",28.475,76.9715
2132,flat,sector 78,raheja revanta,1.2,10016.69,823.0,1,2,2,32.0,Under Construction,0,0,0,0,0,1,39,"28.3733° N, 76.9729° E",28.3733,76.9729
2133,flat,sector 77,emaar palm heights,2.25,11250.0,1810.0,3,3,3,22.0,New Property,0,1,0,0,0,2,42,"28.3801° N, 76.9845° E",28.3801,76.9845
2134,flat,sector 78,umang monsoon breeze,0.62,5004.04,1115.0,2,2,1,7.0,Moderately Old,0,0,1,0,0,1,111,"28.3733° N, 76.9729° E",28.3733,76.9729
2135,house,sector 25,independent,7.3,12586.21,5800.0,9,9,2,3.0,Relatively New,0,1,1,0,0,2,109,"28.4844° N, 77.0860° E",28.4844,77.086
2136,house,sector 47,independent,4.3,29311.52,1467.0,3,4,2,2.0,Moderately Old,0,0,0,0,1,1,0,"28.4276° N, 77.0492° E",28.4276,77.0492
2137,flat,sector 90,green court,0.47,6811.59,767.0,2,2,1,0.0,New Property,0,0,0,0,0,1,49,"28.4085° N, 76.9369° E",28.4085,76.9369
2138,flat,sector 82,mapsko casa bella,3.0,6133.71,4425.0,4,6,3+,25.0,Relatively New,0,1,0,1,0,2,119,"28.3935° N, 76.9600° E",28.3935,76.96
2139,flat,gwal pahari,krrish provence estate,5.5,9482.76,5249.0,4,5,3+,11.0,New Property,1,1,0,1,0,1,151,"28.4484° N, 77.0210° E",28.4484,77.021
2140,house,sector 41,unitech palms south city 1,9.25,28549.38,5000.0,9,9,3+,4.0,Moderately Old,1,1,1,1,0,2,65,"28.4557° N, 77.0632° E",28.4557,77.0632
2141,flat,sector 84,spaze privy at,1.35,9642.86,1750.0,3,3,3,7.0,Relatively New,0,0,0,1,0,1,90,"28.3979° N, 76.9736° E",28.3979,76.9736
2142,flat,sector 90,dlf regal gardens,1.25,10416.67,1437.0,3,3,3,18.0,Moderately Old,0,1,0,0,0,1,100,"28.4085° N, 76.9369° E",28.4085,76.9369
2143,flat,sector 73,today callidora,0.9,5548.71,1622.0,3,3,3,3.0,Under Construction,0,1,0,0,0,1,63,"28.4072° N, 77.0118° E",28.4072,77.0118
2144,house,sector 43,independent,2.1,4250.15,549.0,10,10,3+,5.0,New Property,0,1,0,0,0,1,20,"28.4629° N, 77.0772° E",28.4629,77.0772
2145,house,sector 54,independent,3.51,12341.77,2844.0,4,4,3,4.0,New Property,0,1,0,0,0,1,73,"28.4348° N, 77.1089° E",28.4348,77.1089
2146,flat,sector 69,tulip violet,1.32,8413.0,1419.0,3,3,1,12.0,Relatively New,0,0,0,1,0,1,86,"28.3966° N, 77.0341° E",28.3966,77.0341
2147,flat,sector 79,supertech basera,0.36,7643.31,546.0,2,2,1,4.0,New Property,0,0,0,0,0,1,60,"28.3624° N, 76.9787° E",28.3624,76.9787
2148,house,sector 24,dlf city plots phase 3,1.6,3292.18,540.0,8,5,3+,4.0,Old Property,0,0,0,0,0,1,8,"28.4939° N, 77.1038° E",28.4939,77.1038
2149,flat,sector 84,antriksh heights,0.69,5111.11,1222.0,2,2,3+,8.0,Relatively New,1,0,0,0,0,1,59,"28.3979° N, 76.9736° E",28.3979,76.9736
2150,flat,sector 66,emaar mgf the enclave,2.1,12352.94,1800.0,3,4,2,12.0,Relatively New,0,1,0,0,0,2,156,"28.3925° N, 77.0541° E",28.3925,77.0541
2151,house,sector 12,independent,2.9,10740.74,2700.0,7,7,3,2.0,Old Property,0,0,0,0,0,1,7,"28.4723° N, 77.0320° E",28.4723,77.032
2152,house,sector 22,saksham welfare association,4.7,19847.97,2368.0,6,6,3+,2.0,Old Property,0,0,1,1,0,2,106,"28.5072° N, 77.0640° E",28.5072,77.064
2154,flat,sector 52,ardee city,1.5,9146.34,1484.0,4,4,3,3.0,Old Property,0,0,0,0,0,1,65,"28.4379° N, 77.0785° E",28.4379,77.0785
2156,house,sector 4,independent,0.65,10317.46,70.0,1,1,1,1.0,Moderately Old,0,0,0,0,1,1,21,"28.4738° N, 77.0107° E",28.4738,77.0107
2157,flat,sector 79,godrej aria,0.95,6551.72,1611.0,2,2,3,5.0,Relatively New,0,0,0,0,0,2,174,"28.3624° N, 76.9787° E",28.3624,76.9787
2158,flat,sector 88a,the center court,2.1,12173.91,1745.0,4,4,3,0.0,New Property,1,1,0,0,0,1,142,"28.4347° N, 76.9557° E",28.4347,76.9557
2159,flat,sector 66,bptp mansions park prime,3.0,10853.84,2700.0,4,4,3,3.0,Relatively New,1,1,0,1,1,2,174,"28.3925° N, 77.0541° E",28.3925,77.0541
2160,flat,sector 107,m3m woodshire,1.01,7393.85,1200.0,2,2,3+,11.0,New Property,0,0,0,0,1,1,74,"28.5052° N, 76.9729° E",28.5052,76.9729
2161,flat,sector 95,sidhartha ncr one phase,0.9,4500.0,2000.0,3,3,1,15.0,Relatively New,0,0,0,0,0,1,60,"28.4172° N, 76.9081° E",28.4172,76.9081
2162,flat,sector 49,orchid petals,2.23,10969.01,1840.0,3,3,3,14.0,Relatively New,0,0,0,0,1,1,40,"28.4121° N, 77.0480° E",28.4121,77.048
2163,house,sector 105,independent,0.38,8444.44,56.0,2,2,2,1.0,Moderately Old,0,0,0,0,0,1,0,"28.4952° N, 77.0114° E",28.4952,77.0114
2164,flat,sector 48,vipul world floors,4.3,13870.97,3444.0,4,5,3+,4.0,New Property,1,1,0,1,0,1,88,"28.4177° N, 77.0359° E",28.4177,77.0359
2165,house,sector 39,independent,1.8,21871.2,800.0,1,1,2,3.0,Relatively New,0,0,0,0,0,1,0,"28.4434° N, 77.0515° E",28.4434,77.0515
2166,flat,sector 95,signature global rosellia,0.45,8754.86,571.0,2,2,2,14.0,New Property,0,0,0,0,0,1,24,"28.4172° N, 76.9081° E",28.4172,76.9081
2167,flat,sector 37c,imperia the esfera,1.4,5384.62,2343.0,4,5,3,9.0,Relatively New,1,1,0,1,1,1,49,"28.4515° N, 76.9882° E",28.4515,76.9882
2168,flat,sector 37d,bptp terra,1.55,7074.4,2100.0,4,3,3+,19.0,Relatively New,0,0,0,0,1,2,131,"28.4478° N, 76.9703° E",28.4478,76.9703
2169,flat,sector 48,central park resorts,5.15,20900.97,2364.0,3,3,3+,8.0,Moderately Old,0,1,0,0,0,0,53,"28.4177° N, 77.0359° E",28.4177,77.0359
2170,flat,sector 89,smart world gems,0.95,8597.29,1226.0,2,2,2,4.0,New Property,1,1,0,0,0,1,38,"28.4253° N, 76.9439° E",28.4253,76.9439
2171,flat,sector 106,paras dews,1.13,6405.9,1186.0,3,4,3+,18.0,Relatively New,1,1,0,0,0,1,49,"28.5007° N, 77.0003° E",28.5007,77.0003
2172,flat,sector 65,m3m golfestate,5.9,17481.48,3043.0,3,3,3,18.0,Relatively New,1,1,0,0,0,1,76,"28.4030° N, 77.0690° E",28.403,77.069
2173,house,sector 46,independent,5.5,23060.8,2385.0,8,8,3+,3.0,Moderately Old,1,0,0,0,1,2,32,"28.4374° N, 77.0586° E",28.4374,77.0586
2174,house,sector 39,independent,1.6,17937.22,892.0,1,1,2,2.0,Old Property,0,0,0,0,0,1,40,"28.4434° N, 77.0515° E",28.4434,77.0515
2175,flat,sector 37c,corona optus,1.43,7185.93,1834.0,3,3,3+,2.0,Relatively New,0,1,0,0,1,1,49,"28.4515° N, 76.9882° E",28.4515,76.9882
2176,house,sector 13,independent,9.0,11111.11,8100.0,10,5,3+,4.0,Old Property,0,0,0,0,0,1,0,"28.4757° N, 77.0392° E",28.4757,77.0392
2177,flat,sector 84,ss the coralwood,1.01,5771.43,1475.0,3,3,2,18.0,Relatively New,0,0,0,0,0,1,40,"28.3979° N, 76.9736° E",28.3979,76.9736
2178,flat,sector 79,godrej,2.5,11140.82,2244.0,3,3,3+,5.0,Relatively New,0,0,0,0,0,1,0,"28.3624° N, 76.9787° E",28.3624,76.9787
2179,flat,sector 70,shree vardhman victoria,1.66,14248.93,1527.0,3,5,3,8.0,Relatively New,0,1,0,0,0,1,108,"28.3968° N, 77.0233° E",28.3968,77.0233
2180,flat,sector 81,signature global synera,0.45,7525.08,664.0,2,2,2,6.0,Relatively New,0,0,1,0,0,2,39,"28.3867° N, 76.9485° E",28.3867,76.9485
2181,flat,sector 2,bestech park view residency,0.98,6960.23,1281.0,2,2,3,0.0,Moderately Old,0,0,0,0,0,1,85,"28.5095° N, 77.0320° E",28.5095,77.032
2182,flat,sector 37d,ramprastha the edge towers,0.71,5419.85,1100.0,2,2,3,10.0,New Property,0,0,0,0,1,1,38,"28.4478° N, 76.9703° E",28.4478,76.9703
2183,flat,sector 109,ats tourmaline,1.65,7674.42,1946.0,3,3,3+,16.0,Relatively New,0,1,0,0,0,2,49,"28.5073° N, 77.0089° E",28.5073,77.0089
2184,flat,sector 106,paras dews,0.87,9255.32,1120.0,2,2,3+,1.0,New Property,0,0,0,0,0,1,174,"28.5007° N, 77.0003° E",28.5007,77.0003
2185,flat,sector 79,supertech araville,0.78,6023.17,1172.0,2,2,3+,0.0,New Property,0,0,0,0,1,1,74,"28.3624° N, 76.9787° E",28.3624,76.9787
2186,flat,sector 70,unitech south park,1.13,7001.24,1457.0,3,3,2,1.0,Under Construction,0,0,0,0,0,1,46,"28.3968° N, 77.0233° E",28.3968,77.0233
2187,flat,sector 112,experion windchants,3.29,11741.61,2225.56,3,3,3+,2.0,Relatively New,0,1,0,0,0,2,152,"28.5189° N, 77.0183° E",28.5189,77.0183
2188,house,sector 48,vipul tatvam villa,7.8,23145.4,3240.0,4,4,3+,2.0,Relatively New,1,1,1,1,0,2,145,"28.4177° N, 77.0359° E",28.4177,77.0359
2189,flat,sector 81,bestech park view ananda,0.88,8043.88,1223.0,2,2,3,8.0,Relatively New,1,0,0,0,0,2,95,"28.3867° N, 76.9485° E",28.3867,76.9485
2190,flat,sector 39,milan cghs 9,2.0,8333.33,2400.0,3,3,3+,0.0,Old Property,0,0,0,0,0,1,0,"28.4434° N, 77.0515° E",28.4434,77.0515
2191,flat,sector 99a,pareena coban residences,1.02,8793.1,1430.0,2,2,3,3.0,Relatively New,1,0,0,0,0,1,174,"28.4561° N, 76.9542° E",28.4561,76.9542
